Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
8/10/20 21:33,Jakarta (Indonesia),,Indonesia,Orb,0:1:10,Twinkle Twinkle UFO.. Yellow Saucer - Green Orb - and bright orb that split into 3 separate lights... Jakarta- 10- August-2020,8/20/20,
8/10/20 21:00,Haughton,LA,USA,Circle,5 minutes 10 seconds,I saw a white light had a red blinking light was moving then stopped then stayed there,8/20/20,
8/10/20 21:00,Dillsburg,PA,USA,Fireball,10 seconds,Large bright red flash seemed to appear out of the sky at 30 degrees and fall into the horizon.,8/20/20,
8/10/20 19:00,Overland Park,KS,USA,Triangle,30 minutes,Pyramid shaped craft with rotating circular orbs underneath,10/8/22,
8/10/20 17:06,Albany,NY,USA,Cylinder,13 seconds,"Recorded a small white tictac shaped object silently streak across the sky, just above the church across the street",8/20/20,
8/10/20 03:00,Osgood,IN,USA,Sphere,2.5 hours,"Larger white/candle light colored sphere, stayed within same area the whole time I watched.",11/5/20,
8/10/20 02:10,Las Vegas,NV,USA,Disk,1 minute,It was as big as the mountain with light at angle pointed towards lone mountain,8/20/20,
8/10/20 01:03,Eugene,OR,USA,Chevron,15 seconds,"Chevron with multiple rows of dim lights, moved in a perfect straight line across night sky, from south to north, for 15 seconds.",8/20/20,
8/9/20 22:35,Chalfont,PA,USA,Triangle,1 minute,"Dark triangular craft 3 blue lights, being followed by some type of HELICOPTER.",8/20/20,
8/9/20 22:04,Bangor,PA,USA,Light,45 seconds,"Single light [which I thought was a satellite] passing west of Altair moving north slowly towards Lacerta, split into two lights.  One",8/20/20,
8/9/20 22:00,Marlboro,NY,USA,Light,2 hours,"Lights moving  in deep space along a trajectory, not meteors or satellites",8/20/20,
8/9/20 21:45,Ottawa,ON,Canada,Triangle,30 seconds,A triangle of lights appears and then disappears.,8/20/20,
8/9/20 21:45,Woodbridge,VA,USA,Light,4 minutes,A total of 10 orange bright lights move across the sky. No sound 2 at first then 4 then 2 more 2 more. Their was no surface wind. They,8/20/20,
8/9/20 21:20,Sedona,TX,USA,Light,1 minutes,An upwards shooting star from earth to space,8/20/20,
8/9/20 21:20,Smithfield,RI,USA,Orb,1 minute,I was on my motorcycle riding west bound on log road. The night was clear and I saw two very bright orange orbs above me. I pulled into,8/20/20,
8/9/20 20:50,Eastham,MA,USA,Light,20 minutes,"Bright Lights Over beach, with big red light over ocean",8/20/20,
8/9/20 17:27,Norfolk,MA,USA,Other,2 minutes,"I was in my pool, looking up and heard an airplane above. I looked and saw a small personal plane flying over head, to the left of the",8/20/20,
8/9/20 10:37,Littlerock,CA,USA,,,MADAR Node 56,8/27/20,
8/9/20 10:30,Hot springs,AR,USA,Triangle,,Three white lights in a triangle formation.,8/20/20,
8/9/20 06:51,Farmington Hills,MI,USA,,,MADAR Node 144,8/20/20,
8/9/20 06:30,Garrettsville,OH,USA,,,MADAR Node  64,8/20/20,
8/9/20 03:38,Hamburg (Germany),,Germany,Circle,30 seconds,Deja Vu of the previous reporting,8/20/20,
8/9/20 03:00,Lynden,WA,USA,Light,2 minutes,"My wife and i saw 2 bright lights to the southeast. We thought planets at first, but then they abruptly faded away.",8/20/20,
8/9/20 03:00,Arlington,OR,USA,Light,2 seconds,I was driving on the 84w Arlington oregon Sunday 09 saw this bright light going down at scary and incredible  speed for two secs,8/20/20,
8/9/20 01:35,Ballwin,MO,USA,Unknown,,"strange sounding craft after severe storm flew over our home twice, or there were two craft",8/20/20,
8/9/20 01:30,London (Canada),ON,Canada,Triangle,20 minutes,2 people see something different experience,8/20/20,
8/9/20 01:00,Twin Falls,ID,USA,Diamond,Continuous,One ufo stayed still for hours after half an hour of spotting it something shot out yet the first object remained still continuing to f,8/20/20,
8/9/20 00:39,Easley,SC,USA,Rectangle,12 minutes,"Around 12:39 a.m. I saw two orange/red orbs/lights side by side sitting stationary above my apartment building.

The lights quickly c",8/20/20,
8/9/20 00:20,Lexington,KY,USA,Orb,20 minutes,"Awoke. Felt ""compelled"" to step out into my backyard, overlooking the University of Kentucky. Glowing elongated orb caught my",8/20/20,
8/9/20 00:00,Waterford,CA,USA,Triangle,~2 minutes,I was in the hottub with my mom looking at the stars when we saw the lights in the triangle shape glide across the sky then hover up.,8/20/20,
8/8/20 23:30,Pittsburgh,PA,USA,Circle,1 hour,"Circular UFO resembling a Roomba hovered 50yds behind our house, just over the neighbors house",8/20/20,
8/8/20 23:30,Apex,NC,USA,Light,1-2 minutes,Jordan Lake ufo light,8/20/20,
8/8/20 23:21,Lynnville,TN,USA,Light,10,"Three lights at 282 degrees West (above Columbia, Tennessee) in sky. Only one was shifting from side to side and up and down in motion",8/20/20,
8/8/20 23:15,Sandy,UT,USA,Oval,10 seconds,Opaque oval object moving north to south,8/20/20,
8/8/20 23:00,West Jordan,UT,USA,Triangle,1 hour,"It looked like a giant kite or glider, it looked like a flock of birds but birds don't fly around at this time. We saw about 3 of them",8/20/20,
8/8/20 23:00,Rockport,ME,USA,Orb,10 seconds,Was laying in the grass outside my backyard and noticed an orangish orb moving south east between Liconville and Camden. The orb then m,8/20/20,
8/8/20 22:30,Windover,UT,USA,Light,0200,A friend and I were camping west of the Bonneville salt flats.we were located 8 miles west in the mountains above Bonneville. We had be,8/20/20,
8/8/20 22:30,Johnston,OH,USA,Circle,40 minutes,"Dim ""stars"" moving fast across the sky, illuminated the clouds",8/20/20,
8/8/20 22:28,Cranford,NJ,USA,Orb,<2 minutes,Red Orb Seen Being Chased By Military Aircraft Over Cranford NJ,8/20/20,
8/8/20 22:25,Dayton,NV,USA,Other,3-4 minutes,"Leading and trailing ""stars"" moving in perfectly straight trajectory across Northern Nevada (Dayton) night sky.",8/20/20,
8/8/20 22:20,Zanesville,OH,USA,Light,30 seconds,Unusual lights observed in the sky,8/20/20,
8/8/20 22:19,Westfield,NJ,USA,Other,6 seconds,"After hearing a loud similar to a train combine with a plane passing overhead, I looked up and saw a bean shape flat object about 30 ft",8/20/20,
8/8/20 22:17,Commack,NY,USA,Circle,30,Strange flying circles with bright green lights,8/20/20,
8/8/20 22:15,New York,NY,USA,Other,15 seconds,"We were on a rooftop viewing the Persiuds when the glowing green ufo passed directly overhead at a low altitude, followed by what sound",8/20/20,
8/8/20 22:15,Plainview,NY,USA,Other,30 seconds,5 other witnesses and I saw a glowing green figure 8 speeding past out house. With a military jet chasing it along with 3 military chop,8/20/20,
8/8/20 22:15,Pittsburgh,PA,USA,Formation,7 minutes,Clear night spotting of an estimated 14 to 18 bright close lights non uniformly crossed above stopped then moved on turned immediately,8/20/20,
8/8/20 22:15,Pittsburgh,PA,USA,Unknown,20 minutes,5 people and myself witnessed a string of objects grouped tightly together high in the western sky  ((Starlink satellites?)),8/20/20,
8/8/20 22:00,Hamburg (Wilhelmsburg)(Germany),,Germany,Light,,"Green light, moving EXTREM fast from one Point to another .many times. Disappeared many times aswel like it was playing hide and seek .",8/20/20,
8/8/20 22:00,Mentor,OH,USA,Circle,10 seconds,No processor! Circle of faint reddish glow traveling from south to north in the dark. It stopped then moved and stopped again and moved,8/20/20,
8/8/20 22:00,Flushing,NY,USA,Other,8 seconds,Object flying straight path north west 3 orbs blue green in color with a center object making a roaring noise moving at a high rate of,8/20/20,
8/8/20 22:00,Surabaya (Indonesia),,Indonesia,Light,70 minutes,Glowing green dot in the sky appeared for over an hour,8/20/20,
8/8/20 21:58,West Chester,OH,USA,Sphere,60 seconds,Bright orange spherical object with flames rose in the east in front of the moon.,8/20/20,
8/8/20 21:50,Estill Springs,TN,USA,Light,30 seconds,Two balls of light dancing then disappear over horizon,8/20/20,
8/8/20 21:45,Nutley,NJ,USA,Cigar,7 seconds,AN UNEXPECTED EVENT IN THE NIGHT SKY....,8/20/20,
8/8/20 21:33,Greenville,OH,USA,Light,12 seconds,At 21:33pm August the 8th 2020 our backyard security camera recorded a very bright pulsating flash that lasted approximately 12 seconds,8/20/20,
8/8/20 21:30,Chesterton,IN,USA,Light,2 minutes,Orange ball of light,8/20/20,
8/8/20 21:25,Highland Village,TX,USA,Light,2-3 minutes,Two people view bright circular object zig zagging in sky over park,8/20/20,
8/8/20 21:15,Merced,CA,USA,Circle,2 minutes,They looked like a group of stars moving.,8/20/20,
8/8/20 20:30,Yakima,,USA,Fireball,,"Comet shaped object over hills outside of town, silver/reflective, appeared stationary.",8/20/20,
8/8/20 20:30,Boise,ID,USA,Circle,60 minutes,UFO BOISE IDAhO 8/8/2020 between 8:30-9:30 p.m.,8/20/20,
8/8/20 20:30,Wallingford,CT,USA,Light,2 minutes,Three objects in succession with red flashing lights,8/20/20,
8/8/20 20:00,Pikesville,MD,USA,Circle,10 seconds,Round circular arial craft flying in air,8/20/20,
8/8/20 20:00,Islip,NY,USA,Light,2 minutes,I toke my dog out and noticed a light blue light flickering.At first I thought it was a plane until I noticed its flight characteristic,8/20/20,
8/8/20 19:50,Nashville,TN,USA,Sphere,25 minutes,On August 8 in Nashville TN at around 7:50 to 8:20 pm I and 4 other people saw 2 black dots/spheres in the air.,8/20/20,
8/8/20 19:50,Broomfield,CO,USA,Other,15 minutes,Silver/metallic toroidal object seen tumbling northbound during daylight.,8/20/20,
8/8/20 19:45,Nutley,NJ,USA,Cigar,7 seconds,"As I was viewing the planet Jupiter at night with a high-power binocular (25x100), a bright cigar-shaped object shot upwards very quick",8/20/20,
8/8/20 19:25,Tunkhannock,PA,USA,Cigar,20 seconds,Luminescent cigar shape craft in daylight.,8/20/20,
8/8/20 17:00,New York City (Brooklyn),NY,USA,Cross,6 minutes,"8 white cross shaped objects flying from west to east, then 2 hovering and moving south.",8/20/20,
8/8/20 15:00,Jerome,ID,USA,Circle,"So far 2 hours, still obs",Bright silver circular object with bright white lights around perimeter hoovering in sky.,8/20/20,
8/8/20 14:30,Lockport/Romeoville,IL,USA,Formation,2 minutes,"I was doing food delievry late at night to Lockport,IL from Romeoville at a little after 2am and I saw a string of lights low in the sk",8/20/20,
8/8/20 13:00,Daphne,AL,USA,Sphere,few minutes,Very reflective or pulsating white light seen above Daphne AL in broad daylight.,8/20/20,
8/8/20 12:50,Stanley,ID,USA,Unknown,7 hours,appeared as a star or planet however remained static in the daylight sky ~30degrees off horizon for ~7hrs,8/20/20,
8/8/20 12:50,Paducah,KY,USA,Light,2 minutes,Light discs,8/20/20,
8/8/20 12:45,Westerville,OH,USA,Unknown,20 minutes,pulsing object seen extremely high in the noon sky...,8/20/20,
8/8/20 11:30,Sydney (Australia),,Australia,Disk,6 minutes,"Disk tumbling changing direction quickly, half the size of a plane.",8/20/20,
8/8/20 08:00,Ketchum,ID,USA,Other,2 hours,"Mysterious object in the skies of Idaho, disappears after 2 hrs.",8/20/20,
8/8/20 04:40,Glenoma,WA,USA,Cylinder,3 minutes,Me and my buddy who I carpool with where driving home it was about 4:40 am and we seen a string of lights just over the hillside skylin,8/20/20,
8/8/20 04:02,Glide,OR,USA,Light,1 hour,Slow flashing light over ridge. Three of us watched for an hour. Stopped flashing after we all noticed. Looks like plasma on video.,8/20/20,
8/8/20 03:30,Asbury park,NJ,USA,Light,30 minutes,"A brilliant fiery beam of light shot into view coming out nowhere, moving faster than any aircraft drone or boat - couldnt explain.",10/19/21,
8/8/20 03:24,Hillside,NJ,USA,Circle,3 hours,Only seeable thru telescope blue and green discs floating for about 3 hours,8/20/20,
8/8/20 02:35,Racine,WI,USA,Light,1 minutes,A line of UFOs in the sky headed east toward lake Michigan. Must of been 16 square/rectangular light objects flying in close line follo,8/20/20,
8/8/20 01:00,Weiser,ID,USA,Changing,2 hours,I have 36 minutes of phone video of a unknown object. The craft was all over the sky and moving strangely it was also changing colors.,8/20/20,
8/8/20 00:40,Green Springs,OH,USA,Triangle,,"Started seeing this one flashing white light. All of a sudden it turned sideways and became 2 lights. About a half hour later, I was wa",8/16/21,
8/8/20,Verona,PA,USA,Other,30 seconds,Silver metallic pyramid shaped object rotating heading east.,8/20/20,
8/7/20 23:28,Riverside,CA,USA,Orb,10 seconds,I saw 2 orange glowing circles/orbs. They were above the trees and in front of the mountain. I was facing south. I captured one of the,8/20/20,
8/7/20 23:00,Riverview,FL,USA,Fireball,4 minutes,"Fireball with noticeable tail moving through sky, stops leaving just a dot then disappears.",8/20/20,
8/7/20 23:00,Lusby,MD,USA,,?,Interaction with ET about them intervening in our world issues,11/5/20,
8/7/20 22:20,Kennebunkport,NY,USA,Circle,2 minutes,We saw UFOs.,8/20/20,
8/7/20 22:14,Powder Springs,GA,USA,Sphere,~15 minutes,"Bright Sphere of light witnessed by five in Powder Springs, Ga.",8/20/20,
8/7/20 22:00,Los Angeles/Highland Park,CA,USA,Light,6 seconds,"Saw a bright light suddenly appear, flashed, moved and quickly disappeared",8/20/20,
8/7/20 19:00,Irving,TX,USA,Circle,2 minutes,I WAS WALKING OUTSIDE WITH MY MOM WHEN I SPOTTED A RED FLASHING DOT IN THE SKY. AS SOON AS I TOOK A PICTURE IT STARTED MOVING PRETTY FA,8/20/20,
8/7/20 09:40,Boise,ID,USA,Disk,<2 minutes,Headed  east bound on I84 at about 940am. Saw 2 extremely bright orbs in the sky. They were stationary. On winked out in front of me. A,8/20/20,
8/7/20 09:30,Mountain View,AR,USA,Light,30 minutes,Out in an area with no light pollution.  Incredible lights shooting across the the night sky then dissapearing.  Also small lights trav,8/20/20,
8/7/20 04:40,Kelso,WA,USA,Oval,2 minutes,Oval shaped object about 200' long.,8/20/20,
8/7/20 04:39,Hermiston,OR,USA,Cigar,15 minutes,Silent lighted cigar floats over Eastern Oregon.,8/20/20,
8/7/20 04:30,Yamhill,OR,USA,Rectangle,2 minutes,I saw a long object (maybe 3/4 mile long) on the sky moving very slowly without any sound. It looked like a strip of LED lights.,8/20/20,
8/7/20 04:30,Scappoose,OR,USA,Cigar,3 minutes,Long silver cigar shaped object witnessed moving slowly across sky from east to west.,8/20/20,
8/7/20 04:25,Hamburg (Germany),,Germany,Circle,60 seconds,"Observed ufo heading towards the moon early this morning for the first time in Hamburg, Germany",8/20/20,
8/7/20 04:10,Shell,WY,USA,Cylinder,30 seconds,"Bright white cylindrical object, a mile long in size over the Bighorn mountains.",8/20/20,
8/7/20 04:02,Great Falls,MT,USA,Unknown,5 minutes,"6-8 white lights in a straight, horizontal line, moving very slowly west to east above the Missouri River near Malmstrom AFB.",8/20/20,
8/7/20 04:02,Jerome,ID,USA,Other,20 seconds,"I was leaving my home around early 4 am and spotting a slow moving but very obvious diagnol line, it was too slow to be any notable air",8/20/20,
8/7/20 04:00,Zillah,WA,USA,Formation,3 minutes,Straight line of satellites bunched close together moving SW to north.  ((Starlink satellites?)),8/20/20,
8/7/20 04:00,Onalaska,WA,USA,Cigar,4 minutes,I went outside around 4:45 am a bright light in the sky caught my eye. At first I thought thought it was a comet but realized it was a,8/20/20,
8/7/20 04:00,Moses Lake,WA,USA,Rectangle,5 minutes,I woke up about 3:50am.  Went outside to look at the stars.  I looked up and to my amazement there was a flying object that looked like,8/20/20,
8/7/20 03:07,Salem,OR,USA,Cylinder,2 minutes,"1 cylinder shapes ufo, at a down word angle, white with blue hues seen by 4.",8/20/20,
8/7/20 03:05,Olympia,WA,USA,Formation,30 seconds,linear object with white round lights going down or across sky to East,8/20/20,
8/7/20 03:03,Eugene,OR,USA,Light,3 minutes,"Looking North towards Coburg hills. I saw a bright white long line of light.  Nothing flashing, no other colors.  I took a photo and it",9/4/20,
8/7/20 03:00,Minden,NV,USA,Rectangle,20-30 seconds,Slow moving yellow rectangular object . Seen for 20-30 seconds .. No sound !,8/20/20,
8/7/20 03:00,Klamath Falls,OR,USA,Egg,5 minutes,"Cloaked egg shaped ufo with a thin strip of illumination surrounding it at a 45 degree angle, moving at a relatively slow speed.",8/20/20,
